cities,name,address,description,score,url,bonus,latitude,longitude
Mont Saint Michel,Auberge de la Baie,"La Rive – D275, 50170 Ardevon, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Auberge de la Baie ! Connectez-vous pour économiser.Situé dans la campagne normande, l’hôtel Auberge de la Baie propose une connexion Wi-Fi gratuite et un restaurant sur place avec terrasse.Toutes les chambres modernes de l'Auberge de la Baie sont équipées d'une télévision par satellite à écran plat, d'une salle de bains privative et d'un sèche-cheveux.Un petit-déjeuner buffet est servi chaque matin.Un parking gratuit est disponible sur place et la ville d'Avranches se trouve à 23 km. Vous séjournerez à 45 minutes en voiture des plages de Saint-Malo et à 1 heure de route de Rennes. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,0 pour un séjour à deux.L'établissement Auberge de la Baie accueille des clients Booking.com depuis le 6 avr. 2012.En voir plus",7.9,https://www.booking.com/hotel/fr/auberge-de-la-baie.fr.html,Empty,48.61599318,-1.48825318
Mont Saint Michel,La Jacotière,"""La Jacotiere"" , 50170 Ardevon, France","Implantée à Ardevon, la maison d'hôtes La Jacotière occupe une ancienne ferme rénovée pourvue d'un jardin et d'une terrasse meublée donnant sur le Mont-Saint-Michel, situé à seulement 3 km. Une connexion Wi-Fi est disponible gratuitement.Les chambres comprennent une télévision, un bureau, une armoire et une salle de bains privative dotée d'une douche. Le studio comporte également une cuisine équipée d'un four micro-ondes et d'une cuisinière.Le petit-déjeuner est servi dans la grande salle à manger. À 5 minutes à pied, vous trouverez des supermarchés, des bars et des restaurants proposant une cuisine traditionnelle et internationale.La maison d'hôtes met aussi à votre disposition des guides listant les excursions à faire dans les environs. Un service de navette est proposé à proximité pour partir à la découverte du Mont-Saint-Michel. La gare de Pontorson se situe à 8,5 km, tandis que Saint-Malo et Granville se trouvent à 46 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,9 pour un séjour à deux.L'établissement La Jacotière accueille des clients Booking.com depuis le 16 avr. 2013.En voir plus",9.4,https://www.booking.com/hotel/fr/la-jacotia-re.fr.html,Empty,48.61411436,-1.50431424
Mont Saint Michel,Etoile des Grèves,"Quartier de la Rive 25 route de la Côte, 50170 Ardevon, France","Situé à Ardevon, en Basse-Normandie, l'Etoile des Grèves propose des hébergements avec connexion Wi-Fi et parking privé gratuits.Leur salle de bains privative est pourvue d'une douche et d'un sèche-cheveux.Cette chambre d'hôtes sert un petit-déjeuner buffet ou continental.L'Etoile des Grèves possède une terrasse.Après une journée de randonnée ou de vélo, vous pourrez vous détendre dans le jardin ou le coin salon commun.Vous séjournerez à 8,1 km de l'abbaye du Mont-Saint-Michel et à 8,1 km du Scriptorial d'Avranches, musee des manuscrits. Le Mont-Saint-Michel se trouve à 21 km. L'aéroport de Dinard-Pleurtuit-Saint-Malo, le plus proche, est à 57 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,8 pour un séjour à deux.L'établissement Etoile des Grèves accueille des clients Booking.com depuis le 19 janv. 2018.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.En voir plus",9.3,https://www.booking.com/hotel/fr/etoile-des-greves.fr.html,Empty,48.615509,-1.491524
Mont Saint Michel,Vent des Grèves,"Quartier de la rive ARDEVON 27 route de la Côte, 50170 Pontorson, France","Offrant une vue sur le jardin, le Vent des Grèves est situé à Pontorson, à 8,1 km de l'abbaye du Mont-Saint-Michel. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé.Cette chambre d'hôtes dispose d'une télévision et d'une salle de bains privative avec sèche-cheveux, articles de toilette gratuits et douche.Le Vent des Grèves sert un petit-déjeuner buffet ou continental.Une terrasse est également à votre disposition.Après une journée de randonnée ou de vélo, vous pourrez vous détendre dans le jardin ou le coin salon commun.Scriptorial d'Avranches, musee des manuscrits Le Vent des Grèves se trouve à 21 km du Mont-Saint-Michel et à 45 km de la gare de Granville. L'aéroport de Dinard-Pleurtuit-Saint-Malo, le plus proche, est implanté à 57 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,8 pour un séjour à deux.L'établissement Vent des Grèves accueille des clients Booking.com depuis le 23 janv. 2019.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.En voir plus",9.2,https://www.booking.com/hotel/fr/vent-des-greves-pontorson.fr.html,    Parking gratuit    Connexion Wi-Fi gratuite    Chambres familiales,48.615403,-1.49144
Mont Saint Michel,L'Hirondelle,"Ardevon, 47 Route de la Rive Ardevon, 50170 Pontorson, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement L'Hirondelle ! Connectez-vous pour économiser.La maison de vacances L'Hirondelle, située à Pontorson, possède une terrasse et une cuisine entièrement équipée.Composée de 3 chambres, elle dispose aussi d'une salle de bains avec douche et sèche-cheveux. Une télévision par satellite à écran plat est mise à votre disposition. Vous apprécierez la vue sur le Mont-Saint-Michel, situé à 5 km.La commune de Cancale se trouve à 48 km. L'aéroport de Dinard-Bretagne, le plus proche, est situé à 57 km de l'hébergement L'Hirondelle. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,7 pour un séjour à deux.L'établissement L'Hirondelle accueille des clients Booking.com depuis le 28 nov. 2018.En voir plus",9.0,https://www.booking.com/hotel/fr/l-39-hirondelle-pontorson.fr.html,    Parking gratuit    Connexion Wi-Fi gratuite,48.615795,-1.488712
Mont Saint Michel,Camping aux Pommiers - Tohapi,"Route du Mont Saint Michel, 50170 Beauvoir, France","Situé à 6,6 km de l'abbaye du Mont-Saint-Michel, Le Camping aux Pommiers - Tohapi propose un bar, une terrasse et un club pour enfants.Ce camping dispose d'une télévision et d'une salle de bains privative avec sèche-cheveux, articles de toilette gratuits et douche.Le Camping aux Pommiers - Tohapi possède une aire de jeux pour enfants.Vous pourrez vous détendre dans le parc aquatique ou profiter de la piscine intérieure.Scriptorial d'Avranches, musee des manuscrits Le Camping aux Pommiers - Tohapi se trouve à 23 km du Mont-Saint-Michel et à 46 km du port de la Houle. L'aéroport de Dinard-Pleurtuit-Saint-Malo, le plus proche, est implanté à 55 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,4 pour un séjour à deux.Votre séjour comprendra :TerrasseTerrasse bien exposéeL'établissement Camping aux Pommiers - Tohapi accueille des clients Booking.com depuis le 3 mai 2021.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.En voir plus",8.0,https://www.booking.com/hotel/fr/camping-aux-pommiers-tohapi.fr.html,    1 piscine    Parking gratuit    Animaux domestiques admis    Bar,48.613555,-1.5101
Mont Saint Michel,Mon Saint Michel,"28 route de la Rive, 50170 Ardevon, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Mon Saint Michel ! Connectez-vous pour économiser.Situé à 8,6 km de l'abbaye du Mont-Saint-Michel, le Mon Saint Michel propose un service de prêt de vélos, un jardin et une réception ouverte 24h/24. Une connexion Wi-Fi et un parking privé sont disponibles gratuitement sur place.Le Mon Saint Michel dispose d'une télévision à écran plat et d'une salle de bains privative avec sèche-cheveux, articles de toilette gratuits et douche. La cuisine est équipée d'un lave-vaisselle, d'un micro-ondes, d'un réfrigérateur et d'une bouilloire.Un petit-déjeuner continental et à la carte est servi chaque matin.Vous pourrez profiter d'une terrasse sur place et faire du vélo ou de la randonnée dans les environs.Scriptorial d'Avranches, musee des manuscrits Vous séjournerez à 21 km du Mont-Saint-Michel et à 46 km de la gare de Granville. L'aéroport le plus proche, celui de Dinard-Pleurtuit-Saint-Malo, est situé à 57 km. Un service de navette aéroport peut être assuré moyennant des frais supplémentaires. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,5 pour un séjour à deux.L'établissement Mon Saint Michel accueille des clients Booking.com depuis le 11 mai 2020.En voir plus",8.8,https://www.booking.com/hotel/fr/mon-saint-michel.fr.html,    Plateau/bouilloire dans tous les hébergements,48.613627,-1.485791
Mont Saint Michel,Chambres d'Hôtes Les Vieilles Digues,"Route du Mont Saint Michel, 50170 Beauvoir, France","Occupant une maison bretonne restaurée, l'établissement à la gestion familiale Chambres d'Hôtes Les Vieilles Digues est situé à Beauvoir, à 3 km du Mont-Saint-Michel. Doté d'un parc fleuri de 3 000 m², il propose des chambres pourvues de meubles d'époque, d'une connexion Wi-Fi gratiote et d'une salle de bains privative.Toutes les chambres élégantes des Vieilles Digues disposent d'une entrée privée et d'articles de toilette gratuits. Celles du rez-de-chaussée comprennent des portes-fenêtres avec accès direct au patio, doté de chaises longues.Le petit-déjeuner comprend des boissons chaudes, du jus d'orange, des yaourts, du fromage et des céréales. En outre, des baguettes fraîches sont livrées tous les jours par le boulanger local. Les propriétaires sont à votre disposition pour vous recommander de bons restaurants à proximité.Vous pourrez vous promener le long de la rivière Le Couesnon, qui se trouve à 200 mètres des Vieilles Digues. Les villes de Saint-Malo et Cancale sont accessibles en 45 minutes de route, tandis qu la gare de Pontorson est à 5 km. Un parking privé est disponible gratuitement sur place. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,7 pour un séjour à deux.L'établissement Chambres d'Hôtes Les Vieilles Digues accueille des clients Booking.com depuis le 28 mars 2012.En voir plus",9.3,https://www.booking.com/hotel/fr/chambres-d-ha-tes-les-vieilles-digues.fr.html,    Parking gratuit    Connexion Wi-Fi gratuite    Plateau/bouilloire dans tous les hébergements,48.6041875,-1.51159912
Mont Saint Michel,Maison au pied du Mont Saint Michel,"15 Route de la Rive Ardevon, 50170 Pontorson, France","Offrant une vue sur le jardin, la Maison au pied du Mont Saint Michel propose un hébergement avec une terrasse et une bouilloire, à environ 21 km du Scriptorial d'Avranches, musee des manuscrits. du Mont Saint-Michel. Situé à 8,7 km de l'abbaye du Mont-Saint-Michel, il dispose d'un jardin et d'un parking privé gratuit.Cette maison de vacances comprend une chambre, une cuisine avec micro-ondes, une télévision à écran plat, un coin salon et une salle de bains avec douche.Vous pourrez profiter d'un barbecue sur place et faire de la randonnée dans les environs.La Maison au pied du Mont Saint Michel se trouve à 46 km de la gare de Granville et à 47 km du zoo de Champrepus. L'aéroport de Dinard-Pleurtuit-Saint-Malo, le plus proche, est implanté à 58 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,1 pour un séjour à deux.L'établissement Maison au pied du Mont Saint Michel accueille des clients Booking.com depuis le 3 janv. 2022.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.En voir plus",9.2,https://www.booking.com/hotel/fr/maison-au-pied-du-mont-saint-michel.fr.html,    Parking gratuit    Animaux domestiques admis,48.61267358,-1.48553065
Mont Saint Michel,Au Mont Chez Nous Jaccuzi et Sauna,"26 Route de la Rive Ardevon, 50170 Pontorson, France","Situé à Pontorson, à seulement 8,6 km de l'abbaye du Mont-Saint-Michel, l'établissement Au Mont Chez Nous Jaccuzi et Sauna propose un hébergement avec un accès à un salon commun, un jardin et une cuisine commune. Vous séjournerez à 21 km du Scriptorial d'Avranches, musee des manuscrits. Vous bénéficierez gratuitement d'un parking privé sur place et d'une connexion Wi-Fi.Cette maison de vacances comprend 3 chambres, 2 salles de bains, du linge de lit, des serviettes, une télévision par satellite à écran plat, un coin repas, une cuisine entièrement équipée et une terrasse avec vue sur le jardin. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires.Un barbecue est à votre disposition sur place. Un service de location de vélos est assuré sur place.Vous séjournerez à 46 km de la gare de Granville et à 47 km du zoo de Champrepus. L'aéroport de Dinard-Pleurtuit-Saint-Malo, le plus proche, est implanté à 57 km. L'établissement Au Mont Chez Nous Jaccuzi et Sauna accueille des clients Booking.com depuis le 22 avr. 2019.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.En voir plus",9.2,https://www.booking.com/hotel/fr/26-route-de-la-rive-ardevon.fr.html,    Parking gratuit    Animaux domestiques admis    Spa et centre de bien-être    Connexion Wi-Fi gratuite    Chambres familiales,48.6134553,-1.4858723
